title,label,link,file,Date-avail,tag
Berkshire Hathaway Stock Portfolio: 10 Cheapest Stocks,1,https://finance.yahoo.com/news/berkshire-hathaway-stock-portfolio-10-163717831.html,nlp-343,11-Nov-21,bussiness
Biden Isn't Making Things Easy for Two of His Potential Successors,0,https://www.yahoo.com/news/biden-isnt-making-things-easy-194116352.html,-,12-Nov-21,politics
"A Texas National Guard soldier was sexually harassed. Then, the military turned on her.",0,https://www.yahoo.com/news/texas-national-guard-soldier-sexually-230058739.html,-,11-Nov-21,U.S
Judge rejects latest attempt by Trump to block release of Jan. 6 records,0,https://www.yahoo.com/news/judge-rejects-latest-attempt-trump-030657045.html,-,10-Nov-21,politics
"Dr. Scott Atlas unloads on Fauci, Birx, Redfield in forthcoming memoir: 'I was disgusted'",0,https://www.yahoo.com/news/dr-scott-atlas-unloads-fauci-200956081.html,-,12-Nov-21,U.S
Activists dump dung outside Aussie minister's office,0,https://www.yahoo.com/news/activists-dump-dung-outside-aussie-104924627.html,-,12-Nov-21,politics
"Kentucky, Wisconsin, Alabama State School Board Groups Disassociate from National Organization after DOJ Memo",0,https://www.yahoo.com/news/kentucky-wisconsin-alabama-state-school-232520468.html,-,10-Nov-21,U.S
Facebook whistleblower says if India is to stay a democracy it must tackle issues like the “IT cell arms race”,0,https://finance.yahoo.com/m/16eadd32-b209-3848-8387-45b58dec75df/facebook-whistleblower-says.html,-,12-Nov-21,bussiness
Sharp-Eyed Readers Spot 1 Line In Judge’s Ruling Most Likely To Enrage Trump,0,https://www.yahoo.com/news/sharp-eyed-readers-spot-1-094551303.html,-,12-Nov-21,politics
"Trump justified his supporters calling to hang Mike Pence at the Capitol riot, saying it's 'common sense' in new audio",0,https://www.yahoo.com/news/trump-justified-supporters-calling-hang-112935248.html,-,12-Nov-21,politics
"Owner of Fischer Aviation, NYC man who traveled to space dead in Hampton plane crash",0,https://www.yahoo.com/news/owner-fischer-aviation-nyc-man-185618206.html,-,12-Nov-21,U.S
Ron Howard Says He Was Treated with 'Disrespect' on Happy Days as Henry Winkler's Popularity Rose,0,https://www.yahoo.com/entertainment/ron-howard-says-treated-disrespect-195028214.html,-,12-Nov-21,celebrity
Don’t blame Biden for high gas prices,0,https://finance.yahoo.com/m/8678fa57-25dc-3170-8c1e-376ef51258dc/don%E2%80%99t-blame-biden-for-high.html,-,12-Nov-21,politics
Did COVID-19 mysteriously single out Arizona or was Gov. Doug Ducey just inept?,0,https://www.yahoo.com/news/did-covid-19-mysteriously-single-043257660.html,-,11-Nov-21,U.S
Belarus-EU crisis risks military clash: neighbors,0,https://www.yahoo.com/news/belarus-eu-crisis-risks-military-173819249.html,-,11-Nov-21,world
"
Brad Parscale told staffers 'none of you should go anywhere near the president' on the day of Trump's disastrous Tulsa rally, book says",0,https://www.yahoo.com/news/brad-parscale-told-staffers-none-194203484.html,-,11-Nov-21,U.S
"A ‘Made in America’ tax credit — what car buyers considering a Tesla, Rivian or other EVs need to know about Build Back Better",0,https://finance.yahoo.com/m/74b0c315-948b-3644-94a2-8d54df43e79a/a-%e2%80%98made-in-america%e2%80%99-tax.html,-,11-Nov-21,U.S
"Houthi Rebels Storm U.S. Embassy in Yemen, Take Hostages",0,https://www.yahoo.com/news/houthi-rebels-storm-u-embassy-173519204.html,-,11-Nov-21,U.S
Biden says mandates work. He's about to find out with his own civilian workforce.,0,https://www.yahoo.com/gma/biden-says-mandates-hes-own-193241854.html,-,11-Nov-21,politics
Black Lives Matter activists threaten ‘riots’ if Mayor-elect Eric Adams reinstates NYPD anti-crime units,0,https://www.yahoo.com/news/black-lives-matter-activists-threaten-030000354.html,-,10-Nov-21,U.S
Jimmy Kimmel Gives Trump A Scathing Reminder Of The 1 Thing He Hates Most,0,https://www.yahoo.com/entertainment/jimmy-kimmel-gives-trump-scathing-074718801.html,-,11-Nov-21,U.S
Trump claims half of legal experts support his failed attempt to block his election defeat. They don't.,0,https://www.yahoo.com/news/trump-claims-half-legal-experts-195332081.html,-,12-Nov-21,politics
DeSantis floats sending migrants to Delaware in response to Biden admin's migrant flights to Florida,0,https://www.yahoo.com/news/desantis-floats-sending-migrants-delaware-205228965.html,-,11-Nov-21,U.S
Paris Hilton Marries Carter Reum in a Glitzy L.A. Wedding *Packed* with Celebs,0,https://www.yahoo.com/lifestyle/paris-hilton-marries-carter-reum-134000185.html,-,12-Nov-21,celebrity
Minnesota family that lost the road to their home is getting it back,0,https://www.yahoo.com/news/minnesota-family-lost-road-home-202100363.html,-,12-Nov-21,U.S
Peter Navarro is unvaccinated and unrepentant,0,https://www.yahoo.com/news/peter-navarro-unvaccinated-and-unrepentant-184700889.html,-,11-Nov-21,politics
A Capitol Police officer wished a 'Happy Veterans Day' to all who served - except those who were involved in the Capitol attack,0,https://www.yahoo.com/news/capitol-police-officer-wished-happy-232400599.html,-,11-Nov-21,U.S
"The Hatch Act, the law Trump deputies are said to have broken, requires government employees to work for the public interest, not partisan campaigns",0,https://www.yahoo.com/news/hatch-act-law-trump-deputies-133454839.html,-,12-Nov-21,politics
"Biden spending bill would break his middle-class tax pledge, analysis says",0,https://www.yahoo.com/news/biden-spending-bill-break-middle-100814921.html,-,12-Nov-21,U.S
"Black bear caught on trail camera at Devil's Lake is rare sighting, park officials say",0,https://www.yahoo.com/news/black-bear-caught-trail-camera-171442660.html,-,12-Nov-21,U.S
Retiring Republican Sen. Richard Shelby is spending $5 million to boost his former chief of staff over former Trump's endorsed senate candidate: report,0,https://www.yahoo.com/news/retiring-republican-sen-richard-shelby-200657605.html,-,12-Nov-21,politics
"Black bear caught on trail camera at Devil's Lake is rare sighting, park officials say",0,https://www.yahoo.com/news/black-bear-caught-trail-camera-171442660.html,-,12-Nov-21,U.S
The Washington Post Issues Corrections on Steele Dossier Stories,0,https://www.yahoo.com/news/washington-post-issues-corrections-steele-185235743.html,-,12-Nov-21,U.S
Transportation Secretary Pete Buttigieg's message to shoppers and travelers amid supply chain crisis,0,https://www.yahoo.com/news/transportation-secretary-pete-buttigiegs-message-135839848.html,-,12-Nov-21,U.S
Cal Thomas: VP Harris won't improve her approval ratings with Paris visit,0,https://www.yahoo.com/news/cal-thomas-vp-harris-wont-124029293.html,-,12-Nov-21,politics
Kate Middleton Reportedly Could Have Had A Very Different Royal Title After Marrying Prince William,0,https://www.yahoo.com/entertainment/kate-middleton-reportedly-could-had-155411611.html,-,12-Nov-21,celebrity
Joe Scarborough Mocks Trump for Sending Ex-Ambassador Ric Grenell Abroad: ‘A Guy I Would Not Send to 7-Eleven’,0,https://www.yahoo.com/entertainment/joe-scarborough-mocks-trump-sending-161405079.html,-,12-Nov-21,politics
Antarctic penguin lands on New Zealand's shores,0,https://www.yahoo.com/news/antarctic-penguin-lands-zealands-shores-123454998.html,-,12-Nov-21,science
Ocasio-Cortez Isn't Wavering. Are New Yorkers on Her Side?,0,https://www.yahoo.com/news/ocasio-cortez-isnt-wavering-yorkers-130828121.html,-,12-Nov-21,U.S
Meghan Markle and Prince Harry Go Red Carpet Glam at Intrepid Museum in N.Y.C. to Honor Veterans,0,https://www.yahoo.com/entertainment/meghan-markle-prince-harry-red-001606434.html,-,10-Nov-21,celebrity
"On trip to France, Kamala Harris is introducing herself to the world in personal terms",0,https://www.yahoo.com/news/trip-france-kamala-harris-introducing-185630140.html,-,11-Nov-21,world
"As employers struggle to find workers, job listings paying less than $15 an hour are starting to disappear",0,https://finance.yahoo.com/m/3f731a50-6057-3269-b242-394b72fb0f55/as-employers-struggle-to-find.html,-,12-Nov-21,U.S
"2 states offer COVID-19 booster shots to all adults, bypassing CDC guidance",1,https://www.yahoo.com/news/2-states-offer-covid-19-205504824.html,nlp-344,12-Nov-21,health
Daily Show's 'Almost Veterans Day' Tribute Earns Its Stripes By Mocking Fake Soldiers,0,https://www.yahoo.com/entertainment/daily-shows-almost-veterans-day-184114436.html,-,11-Nov-21,U.S
These maps show how Republicans are blatantly rigging elections,0,,,,
Judge in Kyle Rittenhouse Murder Trial Has ‘God Bless the USA’ as Ringtone (Video),0,,,,
Trump reveals he has an 'envoy ambassador' making foreign visits for him,0,,,,
Behati Prinsloo Says She Wants a 'Big Family' with Husband Adam Levine: 'There's No Limits to It',0,,,,
Martha Stewart Just Revealed the One Common Kitchen Item She Refuses to Own,0,,,,
"Restaurant Turns Away Gay Autistic Man, Say His Pants Are 'Too Much'",0,,,,
"Oklahoma Guard goes rogue, rejects COVID vaccine mandate after sudden change of command",0,,,,
"Burglary victim uses wooden bat to hit man taking things from trailer, Alabama cops say",0,,,,
Stephen Colbert Shows The Exact Moment Trump Got Hit With Judge's ‘Knockout Blow’,0,,,,
Meghan Markle Texts: I Only Wrote to My Dad to Stop Charles’ ‘Constant Berating’ of Prince Harry,0,,,,
Amal Clooney calls businesses 'essential' for human rights,0,,,,
Scientists have found oil from the Deepwater Horizon blowout in fishes' livers and on the deep ocean floor,0,,,,
A Man Was Arrested For Threatening A Republican Who Voted For Democrats’ Infrastructure Plan,0,,,,
Bobcat Goldthwait Breaks Down His 30-Year Beef With ‘Teen-Loving’ Jerry Seinfeld,0,,,,
Judge rejects latest attempt by Trump to block release of Jan. 6 records,0,,,,
Alzheimer's drug cited as Medicare premium jumps by $21.60,0,,,,
"The Top Killer of Soldiers, Army Vehicle Deaths Are Tied to Poor Training, Though Numbers Down",0,,,,
"Frustrated Ohioans, furious Jim Jordan: Ohio's congressional maps have a long way to go",0,,,,
"Meadows fails to appear before Jan. 6 panel, could face contempt",0,,,,
Alabama boy certified as world's most premature baby,0,,,,
Honoring Our Native American Veterans on Veterans Day,0,,,,
She-Hulk Series Shares First Look at a Green Jennifer Walters,0,,,,
Israeli court upholds ruling in kidnapping case,0,,,,
Looking ahead in Trump's fight to block documents from the Jan. 6 committee,0,,,,
America’s COVID future has arrived,0,,,,
Eric Clapton’s Tour Opener Dropped Out After Rocker Compared Lockdown to Slavery,0,,,,
Rittenhouse legal expert: I've never seen a judge act like this in a criminal trial.,0,,,,
"Michael C. Hall Said the Best Gift He and Jennifer Carpenter Gave Each Other Was ""Our Lives""",0,,,,
Fugitive Jan. 6 Rioter Makes Insanely Desperate Plea on Belarus State TV,0,,,,
Judge: Trump company doesn't have to pay Cohen’s legal bills,0,,,,
"‘Enough Is Enough’: Thousands Sue the City of Houston and Freight Rail Company Following Reported ‘Cancer Clusters,’ Including Family of 13-Year-Old Who Died of Leukemia",0,,,,
Sharp-Eyed Readers Spot 1 Line In Judge’s Ruling Most Likely To Enrage Trump,0,,,,
Michigan AG says she drank too much at football tailgate,0,,,,
Pregnant Christina Ricci Puts Her Baby Bump on Display at L.A. Premiere with Her New Husband,0,,,,
"Associated Press Videos
NJ Governor candidate concedes, announces 2025 run",0,,,,
Iran’s Herd Immunity Flop Is Very Bad News for These U.S. States,0,,,,
Fate of Marine battalion commander connected to deadly AAV sinking to be determined in December,0,,,,
20 years of 'forever' wars have left a toll on US veterans returning to the question: 'Did you kill?',0,,,,
Retired 101st Airborne Command Sergeants Major help a fellow army veteran save his home,0,,,,
"Coronji Calhoun Sr., actor who played Halle Berry's son in Monster's Ball , dies at 30",0,,,,
GM Defense Is Making a Prototype Military Version of the Hummer EV,0,,,,
"Harry Potter didn't 'save the world' at the end of the series, and the last sentence of the book is proof",0,,,,
"Psaki Claims Infrastructure, Reconciliation Bills Will Help Lower Inflation: ‘The Real Risk Here Is Inaction’",0,,,,
Kendra Wilkinson Opens Up About Dating After Divorce from Hank Baskett: 'I Hope to Find Love Again',0,,,,
Terry Crews is getting roasted for starring in an Amazon ad where he excitedly works at one of the company's warehouses,0,,,,
Michigan AG says she drank too much at football tailgate,0,,,,
Madison Cawthorn not seeking re-election in home WNC district; plans to run in new 13th,0,,,,
"Restaurant Turns Away Gay Autistic Man, Say His Pants Are 'Too Much'",0,,,,
Behati Prinsloo Says She Wants a 'Big Family' with Husband Adam Levine: 'There's No Limits to It',0,,,,
Martha Stewart Just Revealed the One Common Kitchen Item She Refuses to Own,0,,,,
Embattled GOP Senator Says a Staffer Messed Up His Campaign Reports and Vanished. We Found Him in Minutes.,0,,,,
French quadruple amputee begins attempt to cross world's highest lake,0,,,,
Prince Harry Says Military 'Made Me Who I Am Today' as He and Meghan Markle Dazzle in N.Y.C.,0,,,,
"Germany plans new virus measures as top virologist warns of 100,000 more deaths if vaccination rates don’t rise faster",0,,,,
Bobcat Goldthwait Breaks Down His 30-Year Beef With ‘Teen-Loving’ Jerry Seinfeld,0,,,,
Taliban holds military parade showing off arsenal of military gear abandoned by U.S.,0,,,,
"Man who allegedly killed daughter’s boyfriend is no ‘hero,’ grieving family says",0,,,,
Russian envoy says Moscow won’t invade Ukraine — unless provoked,0,,,,
Russian envoy says Moscow won’t invade Ukraine — unless provoked,0,,,,
Chris Christie Dishes on What Turned Him Off Working for Trump,0,,,,
Ryan Reynolds Overshares About Sex Life With Blake Lively During Surprise Jimmy Fallon Interview,0,,,,
I Was Shot By A Sniper In Iraq. Here's What You Don't Understand About Life After War.,0,,,,
"Burglary victim uses wooden bat to hit man taking things from trailer, Alabama cops say",0,,,,
These maps show how Republicans are blatantly rigging elections,0,,,,
Judge in Kyle Rittenhouse Murder Trial Has ‘God Bless the USA’ as Ringtone (Video),0,,,,
Trump reveals he has an 'envoy ambassador' making foreign visits for him,0,,,,
Behati Prinsloo Says She Wants a 'Big Family' with Husband Adam Levine: 'There's No Limits to It',0,,,,
Martha Stewart Just Revealed the One Common Kitchen Item She Refuses to Own,0,,,,
"Restaurant Turns Away Gay Autistic Man, Say His Pants Are 'Too Much'",0,,,,
"Oklahoma Guard goes rogue, rejects COVID vaccine mandate after sudden change of command",0,,,,
"Burglary victim uses wooden bat to hit man taking things from trailer, Alabama cops say",0,,,,
Stephen Colbert Shows The Exact Moment Trump Got Hit With Judge's ‘Knockout Blow’,0,,,,
Meghan Markle Texts: I Only Wrote to My Dad to Stop Charles’ ‘Constant Berating’ of Prince Harry,0,,,,
Amal Clooney calls businesses 'essential' for human rights,0,,,,
Scientists have found oil from the Deepwater Horizon blowout in fishes' livers and on the deep ocean floor,0,,,,
A Man Was Arrested For Threatening A Republican Who Voted For Democrats’ Infrastructure Plan,0,,,,
Bobcat Goldthwait Breaks Down His 30-Year Beef With ‘Teen-Loving’ Jerry Seinfeld,0,,,,
Judge rejects latest attempt by Trump to block release of Jan. 6 records,0,,,,
Alzheimer's drug cited as Medicare premium jumps by $21.60,0,,,,
"The Top Killer of Soldiers, Army Vehicle Deaths Are Tied to Poor Training, Though Numbers Down",0,,,,
"Frustrated Ohioans, furious Jim Jordan: Ohio's congressional maps have a long way to go",0,,,,
"Meadows fails to appear before Jan. 6 panel, could face contempt",0,,,,
Alabama boy certified as world's most premature baby,0,,,,
Honoring Our Native American Veterans on Veterans Day,0,,,,
She-Hulk Series Shares First Look at a Green Jennifer Walters,0,,,,
Israeli court upholds ruling in kidnapping case,0,,,,
Looking ahead in Trump's fight to block documents from the Jan. 6 committee,0,,,,
America’s COVID future has arrived,0,,,,
Eric Clapton’s Tour Opener Dropped Out After Rocker Compared Lockdown to Slavery,0,,,,
Rittenhouse legal expert: I've never seen a judge act like this in a criminal trial.,0,,,,
"Michael C. Hall Said the Best Gift He and Jennifer Carpenter Gave Each Other Was ""Our Lives""",0,,,,
Fugitive Jan. 6 Rioter Makes Insanely Desperate Plea on Belarus State TV,0,,,,
Judge: Trump company doesn't have to pay Cohen’s legal bills,0,,,,
"‘Enough Is Enough’: Thousands Sue the City of Houston and Freight Rail Company Following Reported ‘Cancer Clusters,’ Including Family of 13-Year-Old Who Died of Leukemia",0,,,,
Sharp-Eyed Readers Spot 1 Line In Judge’s Ruling Most Likely To Enrage Trump,0,,,,
Michigan AG says she drank too much at football tailgate,0,,,,
Pregnant Christina Ricci Puts Her Baby Bump on Display at L.A. Premiere with Her New Husband,0,,,,
"Associated Press Videos
NJ Governor candidate concedes, announces 2025 run",0,,,,
Iran’s Herd Immunity Flop Is Very Bad News for These U.S. States,0,,,,
Fate of Marine battalion commander connected to deadly AAV sinking to be determined in December,0,,,,
20 years of 'forever' wars have left a toll on US veterans returning to the question: 'Did you kill?',0,,,,
Retired 101st Airborne Command Sergeants Major help a fellow army veteran save his home,0,,,,
"Coronji Calhoun Sr., actor who played Halle Berry's son in Monster's Ball , dies at 30",0,,,,
GM Defense Is Making a Prototype Military Version of the Hummer EV,0,,,,
"Harry Potter didn't 'save the world' at the end of the series, and the last sentence of the book is proof",0,,,,
"Psaki Claims Infrastructure, Reconciliation Bills Will Help Lower Inflation: ‘The Real Risk Here Is Inaction’",0,,,,
Kendra Wilkinson Opens Up About Dating After Divorce from Hank Baskett: 'I Hope to Find Love Again',0,,,,
Terry Crews is getting roasted for starring in an Amazon ad where he excitedly works at one of the company's warehouses,0,,,,
Michigan AG says she drank too much at football tailgate,0,,,,
Madison Cawthorn not seeking re-election in home WNC district; plans to run in new 13th,0,,,,
"Restaurant Turns Away Gay Autistic Man, Say His Pants Are 'Too Much'",0,,,,
Behati Prinsloo Says She Wants a 'Big Family' with Husband Adam Levine: 'There's No Limits to It',0,,,,
Martha Stewart Just Revealed the One Common Kitchen Item She Refuses to Own,0,,,,
Embattled GOP Senator Says a Staffer Messed Up His Campaign Reports and Vanished. We Found Him in Minutes.,0,,,,
French quadruple amputee begins attempt to cross world's highest lake,0,,,,
Prince Harry Says Military 'Made Me Who I Am Today' as He and Meghan Markle Dazzle in N.Y.C.,0,,,,
"Germany plans new virus measures as top virologist warns of 100,000 more deaths if vaccination rates don’t rise faster",0,,,,
Bobcat Goldthwait Breaks Down His 30-Year Beef With ‘Teen-Loving’ Jerry Seinfeld,0,,,,
Taliban holds military parade showing off arsenal of military gear abandoned by U.S.,0,,,,
"Man who allegedly killed daughter’s boyfriend is no ‘hero,’ grieving family says",0,,,,
Russian envoy says Moscow won’t invade Ukraine — unless provoked,0,,,,
Mitch McConnell says the final version of the Democrats' 'Build Back Better' bill will be 'written by Joe Manchin and Kyrsten Sinema',0,,,,
Chris Christie Dishes on What Turned Him Off Working for Trump,0,,,,
Ryan Reynolds Overshares About Sex Life With Blake Lively During Surprise Jimmy Fallon Interview,0,,,,
I Was Shot By A Sniper In Iraq. Here's What You Don't Understand About Life After War.,0,,,,
"Burglary victim uses wooden bat to hit man taking things from trailer, Alabama cops say",0,,,,
Ex-Trump Aide Stephen Bannon Indicted for Contempt of Congress,0,,,,
Sylvester Stallone Says He Almost Died After His 'Rocky IV' Fight With Dolph Lundgren,0,,,,
The Roku Ultra LT for $30 is one of the best early Black Friday deals I've ever seen,0,,,,
The best that ever served': Winter Haven man once commanded elite Tiger Force in Vietnam,0,,,,
"A ‘Made in America’ tax credit — what car buyers considering a Tesla, Rivian or other EVs need to know about Build Back Better",0,,,,
Brutal Sucker Punch In Youth Basketball Game Prompts Police Probe,0,,,,
Kyle Rittenhouse deserves an award for his melodramatic performance on the witness stand.,0,,,,
South Dakota lawmakers to press for Noem daughter's records,0,,,,
A huge disconnect': Developing nations say climate change agreement draft is too weak,0,,,,
Take 2: Second draft of Glasgow climate change agreement fails to resolve ongoing disputes,0,,,,
Trump casts shadow over Glasgow climate change negotiations,0,,,,
"John Kerry predicts U.S. 'won't have coal' by 2030, but new report raises doubts",0,,,,
"Yahoo News
Infrastructure bill is 'fossil fuel business as usual,' Dem congressman says in Glasgow",0,,,,
"Glasgow conference set to fall short of goal to avert catastrophic climate change, report finds",0,,,,
U.S. and China sign agreement to work together on climate change,0,,,,
"Activists, experts say draft U.N. climate change agreement isn't strong enough",0,,,,
"In Glasgow, Pelosi touts Build Back Better as if it were a done deal",0,,,,
"Ocasio-Cortez in Glasgow: 'America is back' as a leader on climate change, and this time 'it is different'",0,,,,
Tuvalu is sinking': Island nation threatened by sea level rise looks for salvation,0,,,,
Obama tells young climate change activists to 'harness that anger',0,,,,
Obama on climate change: 'Saving the planet isn't a partisan issue',0,,,,
"COP26: Where things stand 1 week into the U.N. Climate Change Conference in Glasgow, Scotland",0,,,,
"Climate change protesters in Glasgow demand action, but provide few details",0,,,,
A Republican in Glasgow? Conservative Climate Caucus founder Rep. John Curtis looks to bring GOP up to speed,0,,,,
"In Glasgow, Democratic senators celebrate passage of infrastructure bill and cross their fingers for Build Back Better plan",0,,,,
Durbin: 'I don't know' if Manchin will vote for Build Back Better,0,,,,
"Congress passes Biden infrastructure plan, the largest climate change investment in U.S. history",0,,,,
"U.S. 'very bullish' on new nuclear technology, Granholm says",0,,,,
"In Glasgow, Sen. Whitehouse says U.S. 'on a good trajectory' for fighting climate change",0,,,,
John Kerry defends progress in Glasgow: 'Change is happening',0,,,,
"Skeptical of financial pledges, developing nations continue to seek 'climate justice'",0,,,,
The U.S. and coal — it's complicated,0,,,,
"Greta Thunberg, other climate change activists in Glasgow slam 'greenwashing' and 'false solutions'",0,,,,
"Glasgow climate change conference lacks access for the disabled and others, critics say",0,,,,
Climate change's threat to agriculture sparks new U.S. deal with Europe,0,,,,
"At Glasgow, Jeff Bezos pledges $2B as the financing to fight climate change comes into focus",0,,,,
"Yahoo News
Biden: China made 'a big mistake' by 'not showing up' at U.N. Climate Change Conference",0,,,,
Greta Thunberg is playing an inside/outside game at COP26,0,,,,
Kerry claims congressional inaction in the U.S. won't undermine Glasgow climate conference,0,,,,
Kerry teases coming announcements to finance climate change policy in developing nations,0,,,,
Biden touts international agreement to cut methane emissions,0,,,,
Greta Thunberg and her allies lambaste U.N. Climate Change Conference from just outside,0,,,,
"Manchin blasts House Democrats, potentially pressing pause on Biden agenda",0,,,,
Biden apologizes for Trump pulling the U.S. from Paris climate accord,0,,,,
U.K. Prime Minister Boris Johnson: 'The doomsday device is real',0,,,,
"Yahoo News
'One minute to midnight': Glasgow climate conference kicks off with addresses from world leaders",0,,,,
Climate change is wreaking havoc on the Earth's water cycle,0,,,,
Young activists call Glasgow climate conference 'last chance for humanity',0,,,,
"Sea level is already guaranteed to rise by 5 feet, climate scientist says",0,,,,
"On Wall Street, there will be water': How cities will adapt to climate change",0,,,,
The Climate Crisis Podcast': Navigating a planet on the brink,0,,,,
Why scientists are now more confident linking extreme weather and climate change,0,,,,
"Biden says U.S. will 'own the future' with Build Back Better, but disagreements among Democrats remain, imperiling plan",0,,,,
COVID: 2 Pfizer doses and Moderna booster give more protection than 3 Pfizer jabs – Ong Ye Kung,0,https://news.yahoo.com/2-pfizer-doses-moderna-booster-more-protection-3-pfizer-jabs-ong-ye-kung-120125008.html,,,News
'The Big Short' investor Michael Burry says Elon Musk is selling Tesla stock to profit from its surge - and warns this is the biggest bubble of his career,0,https://news.yahoo.com/big-short-investor-michael-burry-115320035.html,,,Business
"When Youngkin takes office, rollbacks expected on Virginia’s COVID-19 vaccine and mask mandates",0,https://news.yahoo.com/youngkin-takes-office-rollbacks-expected-170000801.html,,,U.S.
Japan's former princess leaves for US with commoner husband,0,https://news.yahoo.com/japans-former-princess-leaves-us-030419635.html,,,World
U.S. School Buses May Never Be The Same Thanks to Biden’s Infrastructure Plan,0,https://news.yahoo.com/u-school-buses-may-never-120050013.html,,,U.S.
‘Walgreens fed my family’: inside the San Francisco stores closing over ‘retail theft’,0,https://news.yahoo.com/walgreens-fed-family-inside-san-110000409.html,,,U.S.
China fights biggest Delta outbreak as cases grow in city of Dalian,0,https://news.yahoo.com/china-faces-biggest-delta-outbreak-044243948.html,,,World
Student loan forgiveness: US cancels another $2B in debt — but what about relief for all borrowers?,0,https://news.yahoo.com/2b-student-loan-debt-canceled-160000261.html,,,
"Missing Seattle deputy fire chief, subject of massive search, found dead in mountains",0,https://news.yahoo.com/missing-seattle-deputy-fire-chief-122752663.html,,,U.S.
Man who beat woman in unprovoked attack at Prince George’s County Metro station identified: police,0,https://news.yahoo.com/man-beat-woman-unprovoked-attack-115000885.html,,,World
"Meet a therapist with $81,000 in student debt, who worked in public service for 20 years, and can't get loan forgiveness: 'People in the helping professions are getting totally screwed over'",0,https://news.yahoo.com/meet-therapist-81-000-student-111500548.html,,,U.S.
Here’s what SC doesn’t want the public to know about firing squads and executions,1,https://news.yahoo.com/sc-doesn-t-want-public-100000943.html,nlp-345,15-Nov-21,U.S.
Workers at federal prisons are committing some of the crimes,0,https://news.yahoo.com/inside-federal-prisons-employees-committing-144942361.html,,,U.S.
"Homeless man charged with shoving woman to Times Square subway tracks may have been justified, lawyer says",0,https://news.yahoo.com/homeless-man-charged-shoving-woman-150700473.html,,,U.S.
"8 dead from COVID, 89 infected at Connecticut nursing home",0,https://news.yahoo.com/8-dead-covid-89-infected-211208908.html,,,U.S.
"A transgender woman was forced to share a jail cell with 3 men, and one of them beat her up so badly it broke her jaw, lawsuit says",0,https://news.yahoo.com/transgender-woman-forced-share-jail-152420389.html,,,U.S.
White House Press Secretary Jen Psaki defended Kamala Harris after a report about 'exasperation and dysfunction' in the vice president's office,0,https://news.yahoo.com/white-house-press-secretary-jen-054917907.html,,,
"In gun debate, Rittenhouse verdict unlikely to be last word",0,https://news.yahoo.com/gun-debate-rittenhouse-verdict-unlikely-151923504.html,,,U.S.
She missed two months of school for refusing to wear a mask. Now she’s happy to be back.,0,https://news.yahoo.com/she-missed-two-months-school-152507037.html,,,U.S.
'Ghost Guns': Firearm Kits Bought Online Fuel Epidemic of Violence,0,https://news.yahoo.com/ghost-guns-firearm-kits-bought-125616223.html,,,U.S.
"As UAE waits for U.S. F-35s, Russia pitches new warplane in Dubai",0,https://news.yahoo.com/uae-waits-u-f-35s-151718767.html,,,World
"Pentagon to respond ""appropriately"" after Oklahoma National Guard says it won't follow COVID-19 vaccine mandate",0,https://news.yahoo.com/pentagon-respond-appropriately-oklahoma-national-185815417.html,,,U.S.
A Chinese city apologized after an employee beat a dog to death when the owner was in COVID-19 quarantine,0,https://news.yahoo.com/chinese-city-apologized-employee-beat-110013096.html,,,World
"Putin says no need to escalate Black Sea tensions with NATO, rejects snap drills",0,https://news.yahoo.com/putin-says-no-escalate-black-191523383.html,,,World
"Stephanie Grisham says 'paranoid' Trump held off-the-books meetings, as the Jan. 6 committee seeks to obtain White House records",0,https://news.yahoo.com/stephanie-grisham-says-paranoid-trump-115821137.html,,,
'I definitely was not comfortable': Vaccinated IU students reject unvaccinated roommates,0,https://news.yahoo.com/definitely-not-comfortable-vaccinated-iu-111913379.html,,,U.S.
White House reportedly discouraged Intel from boosting chip production in China,0,https://news.yahoo.com/biden-white-house-discouraged-intel-chip-factory-161435175.html,,,Business
U.S. journalist Danny Fenster freed from Myanmar jail,0,https://news.yahoo.com/u-journalist-danny-fenster-freed-131916089.html,,,World
Purdue University engineers develop a new method of charging electric vehicles,0,https://news.yahoo.com/purdue-university-engineers-develop-method-135827760.html,,,
102 died at Native American boarding school in Nebraska,0,https://news.yahoo.com/102-died-native-american-boarding-125956228.html,,,U.S.
"Missing 24-year-old elementary teacher from Georgia found dead in Mexico, reports say",0,https://news.yahoo.com/missing-24-old-elementary-teacher-210713813.html,,,U.S.
"Saudi Arabia grants citizenship to group of ""talented"" expats",0,https://news.yahoo.com/saudi-arabia-grants-citizenship-group-115310845.html,,,World
"Trump called Chris Christie when they were both hospitalized with COVID-19 to make sure he wouldn't be blamed for the infection, book says",0,https://news.yahoo.com/trump-called-chris-christie-were-112149701.html,,,
John Oliver says goodbye to 2021 by exposing the most union-busting companies,0,https://news.yahoo.com/john-oliver-says-goodbye-2021-111600289.html,,,Business
"Biden must tap oil reserves to lower gasoline prices, Schumer says",0,https://news.yahoo.com/biden-must-tap-oil-reserves-174156955.html,,,
Dan Bongino’s Clash With BLM Activist Over ‘Foreshadowing’ of Riots Ends Abruptly: ‘You’re Trying to Bait Me’ (Video),0,https://news.yahoo.com/dan-bongino-clash-blm-activist-221105079.html,,,U.S.
